Order_ID,Expected_Delivery_Time
wzib396302696,170
hekk589802389,78
ulsi026301968,121
yjqv535570436,68
rbxt827666025,103
spzf003661647,161
dpon199283102,162
trhp949131074,136
hdkm906483555,65
pnfg837391184,188
afqi250784307,168
phzq422053638,58
xkyf353540248,105
ekrp465666541,29
fzus958682064,109
wbdt936274185,97
nuhq176642647,130
aowk807540561,172
lebq239215969,70
vuxl284139526,74
dmdk860360874,158
temu923783468,100
mqeq874545228,115
mdqh225418616,85
zpvz431037427,78
ngfj096328913,114
ikdk985132237,92
qpev809948790,69
wjxr487294504,72
zkrs391433314,130
ruqu234155828,147
ggaj884673949,22
bxud477239008,173
kjht356207304,100
qyea015710074,44
jdvu632855096,220
udvk446797712,143
pvye127671343,28
emhh568791054,164
qgav286023534,188
hcsn924394617,108
efvu537913767,129
hwks323979535,123
xtsa296912025,122
ermn886478618,218
akfr923039999,122
atlo588843752,162
nyog082629543,137
ctrz248374321,124
ahkp753255601,124
sjkq535759726,146
xjgm505253929,103
txhz258191589,158
hqox276241766,97
ozug272659212,113
vlex225612870,117
zssi142782344,115
nagg800854701,190
ukix360642561,103
esdn377927856,79
kwtu191738232,170
abwe493376570,87
ywxc808340866,68
xuju291630511,14
fitj849019134,132
rqdi101043158,88
zmcw190790114,127
zaul471496258,161
galv648924453,52
zybi824735933,136
bqbz087782451,67
zjym328571448,117
ttcb478215532,173
bcay049496360,75
lgvw325099371,97
tkke828590082,93
omys380670269,41
nkln686136657,75
lcmo819813117,122
byex291572480,178
zijt282014118,111
xfnz754051705,190
ttou430204553,122
xlxc655062187,204
rqld883531476,175
dhxs177781066,54
vvfa736119633,162
eswc894938741,175
ayze091752871,221
uuef932938839,126
lvja481869510,136
vxsj879458104,88
mfgp327027920,145
anch150166322,122
tpjj042849790,88
veag112337851,136
xxas424626013,135
pzhh424239762,123
bpkm613437028,18
crga609559116,117
wyvn519052554,148
myzm632969092,48
ubkz508490091,35
ablk222441923,183
slqc641839422,98
vhfk281198980,107
ncpe980858774,143
fkbj622411362,192
lmpc774243107,78
vxot535637739,130
gdqp571293118,78
julc860983123,163
ydjc586459520,87
ncrt455290247,191
lybm186357196,132
vsxf668876873,124
xoqv677786546,77
gxhg760444447,70
wxbm067545856,243
djac839427113,65
hbca198009088,89
ghiq968772040,112
fyej015952616,102
ghtf209158663,117
fije778136929,119
iust579586436,148
bmms962191080,105
vnqe841613400,110
uzik680232555,69
mwww302265796,92
fdjt838218777,134
jvys669590459,201
sbfc532866360,105
ucrh245047910,49
eqjj256745709,148
tvnz905717539,178
pfwt854552924,125
ozff132250475,171
bfge379144768,152
nvvg574209507,97
togq812304859,72
ejlv735866644,180
mexi889463821,55
ujiz131754357,125
gsyq820576590,151
dnlt735878104,177
eeju630093738,257
dkcx289564509,99
qkux956576156,15
urgo589041952,88
ecng782041750,113
jwxp104997161,136
brub651048429,113
wmtz235554833,143
myoe351022072,83
zjco411510237,78
wkct116041100,97
wwgp053664746,73
vpuc689680491,118
dccp423479401,151
eknc506011207,112
xgar541220330,200
netu387410640,77
vzqo071652497,88
lpqd469288592,172
aegn029390607,28
ncvm454304747,143
ujbs601615943,130
qtch434702220,167
eusq362307594,118
navo855178808,109
bhdc048787467,77
whpx022165803,153
zucr259565390,77
aank525767567,115
rcdc469781106,222
fskj237863372,61
pzag876713515,121
qrxb815873325,206
zxzm827992607,163
xwpe954949050,53
cild577195779,199
qfyj541215238,77
yzpp529647771,77
abob199164126,97
eppq695303109,93
swwz034241877,140
xzfh887992064,93
pwph580202456,79
nnnl905154774,73
ybti996897097,160
lsjk696739204,122
xqxf325139936,164
scqr294223322,34
uked531659932,98
zrsu609447914,249
faae210025176,104
mrtz690369413,77
ekux803260293,195
tydi511573079,198
eowx845198513,59
pxgd965743771,162
usiv881319590,167
kdzh548900592,203
wwfs082733967,130
lwch955520149,111
jajt936908615,203
nhiw966813419,114
xiyz132481883,172
tsgu730494311,61
ytpp336217907,168
kfly436352695,122
jpww219959956,107
vbsh124267282,105
csyn869746139,143
pomn485636176,91
irbr265518938,83
xjgc597637299,15
tesn419434794,82
qkdd405322484,138
bugx665524948,88
pgeo522741564,72
ansq900419156,128
jjdh335156425,132
dmus962572859,166
cfcj527162957,240
lhko145631281,88
sjic294633683,129
jtoi590392087,108
exmw746352827,77
jxcj714747032,98
sgah190887157,105
bbhr670195478,143
lprf817071419,134
ehqz124608703,187
gryt222046249,136
cqmn798613920,183
xfoe535476350,95
csgn171859917,62
zxfl769437445,153
zoez338152351,48
xjpy325585673,93
xldg366263600,235
zfpd591716557,53
xdnu179403349,232
xdou139557401,77
jcpj577050648,162
fqee335673320,82
pmza648436009,72
ydfh596678791,107
sevk013187734,142
denx901565248,212
zfme315463215,146
byef268008279,147
rbmy555481921,79
kjpf840721043,165
mpom767448788,54
rlup766837919,123
sdlc436778989,70
uqzr437784629,128
vcam174449349,90
qkqo103077339,47
azdn243262904,113
idfz341870275,100
xcyt408603666,185
ober295690157,115
cfpe957153569,83
hyvo240160884,258
eqgq209646477,77
ymue934078130,177
rsxl792883077,137
gsqo634184971,137
zizi079416312,90
lfau421894745,143
rsix335923787,87
pxgg503332701,81
coaj903548525,78
jdje593711302,103
bdim024911353,121
pust326963953,95
hmzn236280725,188
qyfz383031721,60
yiry264778112,76
cobg673354857,83
ozmd828937282,188
okoj342698952,244
kxaj772064408,170
tetd715171593,183
yare936090816,159
vwaj073664231,95
sngx521467984,117
yulv740210169,156
xeba299134730,188
eaxf794953602,162
izyr719409547,122
sjqs945330512,137
okrg587701484,101
lffd073963657,85
ywja564610231,102
cmkh755271485,99
xepv819914405,29
rqsj578972341,193
dcxw148749009,161
viky085824405,54
mcxa770941028,87
pppw602135660,83
kwxx332327932,93
qpsn001936069,138
odto977136581,29
vxdw152482612,136
geex100083991,32
zwef821090448,148
auti027652553,89
tkuf923606530,218
elwh173962474,167
byfk022912806,178
hrww399908378,93
jeen246679329,93
damh928053683,144
owca010270536,221
aowb319664016,73
nkhw391764280,148
zzkq542605005,133
kjgf359672430,98
jtbg559191624,73
cods807399269,73
crju251791970,52
qass084974538,178
jyfk581170734,141
jqyl893031918,82
bljk600791559,212
tqug399091158,148
mkoj547937826,198
srcx347469953,100
mvvk118681740,162
llnx989721586,182
zxza184945602,72
qfqm745632918,146
kxve993725643,149
vtbh196997464,167
zaki283482693,125
lvyo271407734,73
quwm079528210,213
elky685615740,118
yetg148558218,92
knye535329075,108
popr243176302,168
oqgf111052315,99
tykl705585096,167
wyfk971307909,78
kkqb212189836,73
lyuw785623509,130
ctls152298766,155
ayno081705564,77
kdlk855322342,165
rpkt172981434,72
wtps352170005,74
mjey355506878,25
kfnt126619524,115
wcvk183613202,101
rwby917987613,147
xbxf596657315,142
cygc777632977,82
vsxr873823261,143
zvtt572502301,98
bgyt095967916,134
xrwk309117199,258
iljk754381104,168
ypzv874752406,3
ljrh820180259,148
rvjj561158686,14
xcpk783407915,72
fpib347648335,147
fnhh578312500,105
dyqn470935235,56
fuka008179771,131
yevg859087155,127
ofpa239801854,124
oijl128333584,216
ujiu818255122,203
eudq679995513,144
nalc019690997,70
tqgy985458219,136
gevr870026774,162
vfxx621133570,167
dswj723760119,25
ghvt124796243,162
esfo438688258,196
prfn211390274,145
zugf486744617,125
uwik164714010,140
xchm970377556,137
ajhh623571054,72
hugu493411054,103
jlgr550054212,173
hcnq568733342,85
mvtr028760514,143
ggio619701106,112
jsvm146812754,120
tjyp083573247,89
xltr372187696,125
aaff291190267,77
bocx711605816,98
swsv304853942,207
nnps355362298,82
mgte533794338,140
idpz885075332,142
wtyt610616331,168
tlau769545090,133
uqwl538991499,50
ddzs228615814,158
grjo664057875,96
vbnq363201870,73
purg006600411,125
lmch629229685,157
jwst680136085,158
imxb265341956,55
oese537371805,182
rwdv702255500,147
njkh107238862,135
sdps816802152,86
uopg483410577,165
rhsz273172561,111
ygjy465206487,184
fjxy107785424,77
jfla413350625,52
inwh611044082,192
zmwd639725133,139
vodl130786668,217
palk954435425,197
rigd954962676,105
utyz308260725,36
auza991531392,85
dsre398844470,141
qdwe915067963,97
tgrb215410420,61
asks124101912,95
ryxo060635525,117
fssu853148698,193
qztl376586162,113
lphg778391847,143
vhed498283115,95
spaw525536827,144
mlcf220251758,187
grsn283341917,227
fjgh593965148,212
kgro450624626,58
xwdj097077010,142
jeyo607700577,102
gtio798069207,167
wsvo825595739,61
fuok262521699,116
tnus781666380,82
zkjo208779739,102
oxkh126720023,75
xsii863671291,160
zibc134964063,76
ivby757012091,210
jqkb320298342,160
itln596272397,139
blzi055621134,38
zaed073280209,93
esfy340783096,145
ywwx517366577,193
wejg158714558,105
zzyh635776506,179
mspt255904895,192
wuxi237241956,86
eaxa421414015,188
krax165075040,246
bmot757034837,85
afkb977522406,188
bknb329924173,263
hoid184782803,117
fmkm065541237,112
oecn251950441,121
dffv975102048,138
xxyf638338951,108
zglv584376888,158
kxap223756568,123
pdlf586160630,98
ckoz514175734,124
xtog022925032,148
qpvu786501080,92
xzog353265728,107
ajan991974392,100
tzxr330575355,102
gjkk295488816,123
gwad779865946,133
ostv218497989,155
rhsu086527882,61
enet971025377,202
ayuo575433218,14
eepj633309508,100
bhht187756692,45
jwil232416803,127
ntvb306820641,210
rofk826462005,198
ohvw192247579,143
foct048214564,230
cwcg164027955,148
fihv963285752,113
yswe138481805,26
qwnw002467175,86
uvzb485438989,103
xoaj834389107,188
mnsp594424372,57
ivhu265025264,89
pvwr565384360,145
extg545016598,98
aqog647157554,146
lasr795083832,150
akpm800285210,229
jpjt720421807,98
vtoe708688343,113
vvnf691031294,182
oqmt920586323,78
wzyq044737376,132
scod305449442,165
ozbr491095485,20
jape222496065,30
ctan677524336,77
amgp017135976,97
vhdc434508538,153
gumx574487289,52
pmxm129915419,134
xdil291959154,137
gjcr517387117,143
hoon922371029,125
uxfb862025463,87
iwuu291511335,194
usky118198149,188
mscn741126753,73
ugkr488308972,24
mwpx426078176,25
tdkt914926092,177
xmuy821194065,20
rezu450286818,119
vuza807384342,122
ahje686520671,113
kssq360074504,108
vtjg042124168,34
kmzt405510881,89
wbcd448938575,143
cahp579938973,15
avbf694257748,166
usdf692060940,134
vaep018944701,208
rqjj417948169,169
zwby825953601,125
ikai319917902,143
brxl619430031,74
kagi627826822,158
yihk571034839,243
zczc056892141,173
tghk691853144,79
dzqf492245797,204
gfvu821953426,85
jigc821561720,248
cadw629582238,40
kuqa154317749,142
sjyh275452159,72
xorr035264189,113
ylgm124666419,138
bdof057985886,92
ldvs354665330,181
nefb046256515,189
upma149888691,162
kdjq596288378,116
vaso457510429,183
mnaq264232960,170
kxae102783915,139
jmge340007899,83
gbpy122398827,113
zzlg025601774,157
jzuy312337346,103
lpte841515119,236
pblh006334675,192
nxdy873702542,105
oame455721383,82
gkhp273650946,117
nlrn836863820,92
lrdd900317462,194
rnra504584957,100
otvy110213052,150
qobl773739705,162
iqxo781195673,136
erba227075825,147
rykz798366470,156
emah913486097,68
wxqk011241738,89
cuxp944897396,113
yllt701836247,191
mvpu277208594,192
geic105612132,132
zmab402299632,73
fiiw498926070,95
mjkv310475194,148
fuup457618795,152
csdg936549131,183
srpp894190050,76
uuyq692004289,108
ifaw455095155,120
jnmi885588299,175
gbli180272943,132
qxcl605352062,117
csxo580403185,134
myyb210483800,48
ckow584739470,113
atlw889300648,92
lctl892193125,165
hdon133134619,147
ifhk921844148,107
awaw756384068,142
sqhx681171337,143
bmix149147356,206
vsri500454774,132
bwgn732175776,153
eyjf899103254,96
wdii564144324,102
vehr627079862,142
jcru105486988,238
ergl278236447,213
wppp448185068,143
ginp767478139,142
lgho898374824,128
bixf169973084,154
lrlz646368404,162
ocbg529160503,145
lqkb835679948,63
cvgc921363778,98
wplu864476249,157
tsir260233234,192
uilb870617970,140
mpng774433811,197
ldxx648232776,118
ligq612964184,81
stam268544516,160
ehxs238150701,100
jgde569307907,155
lpoj605109078,88
gwug991841752,133
nfcw075365763,168
xvet373215009,182
mtuj344981353,137
orsu954529422,142
mhth982757294,147
mwnr966211292,88
xfnc057096462,140
rhmx192549851,176
khcl871892317,179
bgzb478657903,191
dwsy215214562,77
salo772664581,108
sedv786177418,157
iqbh856143897,113
jzxo251833710,112
kjul457226529,56
twgn474238428,143
nwfm757728752,17
qwqc377404233,92
jfph023162182,79
mist293205458,58
agcz922462680,132
csuf015589323,146
vsuv015918960,86
nlve074940948,127
dpoh148759286,112
tlah379156697,159
wwfq360535704,218
gpjj508150336,132
jtzf017134809,218
amyw589998560,148
xory176603299,139
lmyq524334587,124
jorj440560315,13
varh640480468,220
kqqm652939322,107
mozj670710314,188
bzow998509352,55
oewu134477320,127
gqzs051098424,108
mbry978601064,158
eaci293897732,146
rgdb163841127,77
qmpt145946527,103
rywb902032740,168
hcpr944440238,144
elbo831922275,213
lkdh410173003,219
ditc248682024,119
dioo430441730,144
tysn017774408,59
mski712699426,147
umza291289960,63
jexj760835001,123
pswd290450557,100
aset874066253,124
lnkg652409653,98
dmgc331436098,133
khdy869383100,50
pfcq831961427,184
jyoq910789842,90
ewpp375344054,187
ltoj997318534,79
wksz358860727,112
jclh827274073,123
hvwn441638785,48
oqls079067890,209
ymls458818584,199
ahwm348254742,158
uwnp793571010,50
sout480572924,107
jool553810214,82
kxxs780016603,197
gbox156266821,98
cwfm659732337,124
yhoh883688262,132
fjcd751756934,112
egfn580044034,133
ufjc123699648,128
siem962349954,132
odot617176395,166
pjlj818402462,146
yvht711054527,93
hjxt739817218,232
hqig816085431,156
ohdq105403092,151
zjpw654641825,275
vxez285753859,229
bfbj833683709,87
knhd280468325,39
fcwx986408790,142
oskw151874381,101
elis065040088,40
acvf279949995,220
furq335262813,225
cpph344973735,160
klxg163745734,135
puqj252436790,77
myzs246101036,184
prgs287389750,102
jldo942185379,85
tmoo940787990,147
vewp169712825,221
bqig096793490,131
hfse980660851,90
wdzt193987852,60
wmus525499495,123
btku895780834,81
gadi775237661,153
zrls563828378,123
zukq057991752,131
knkd371033117,27
pbev573928401,146
nzno108728173,186
sroj558743624,22
peum692760631,147
duza174947053,151
jhik099005127,146
daip363813833,126
bwzh996131808,172
jjbv380330673,143
pcdc655662634,204
ycvn223466949,117
pspj091684266,113
zgmj744878922,120
bdyd285549311,124
pugi833751073,122
wkcs787711746,116
tjqc403622348,144
chbv093562000,221
jevg031260370,147
gwjw511903123,71
ujnj963440388,107
neqg897607951,98
urhc002621535,159
ngvx059695443,145
kzsn474389952,153
jdva678631783,97
wfpf398856265,190
jxer595793091,102
rzbv408841134,272
hssp978330143,194
xjrt889365808,144
qqra913184917,84
eede583188057,213
hcaw009341574,133
bhyf364527855,123
yllz580554690,140
psbp468770642,219
qgmq559488305,103
bkbb251385459,87
qxys417941155,107
qnud249233846,76
xige084493792,77
hsax847066360,71
ruwg070114873,78
fqwo883736566,50
yvas806073879,84
diyx055802815,117
mtnk106594200,136
ubpx125073203,157
ixwb563101568,74
pivq349511992,123
jrth636419565,189
jrsl743627983,131
flyb810459091,172
ovzh019301254,118
ncly350182452,14
ccxh091636259,101
vfxz376910239,82
nwfu024823642,209
ywwu975181089,93
vdcd902454612,204
wxsu863241046,192
fbjw641867610,194
ilkw617619686,101
wqgs389644186,170
pxwo009144942,177
ywze466486094,16
wvjj721417123,109
hqcv193484592,209
yxne386132805,94
ubgu332810479,114
kfww676370417,248
tjxe168735053,83
pvmm816055638,23
dutq679720537,12
yupz231715678,132
atse821686420,102
vdyu945502743,132
wuhw044222973,90
mply688461274,87
rhyi011798592,238
yvio593523265,115
pjmv718176109,102
iqdi813722385,125
tqzg312811931,140
kbxs934261122,60
fjkw298296512,172
ivac488837020,123
uqqk681762024,64
unpp991778824,107
gaez638963060,126
gqce271536055,212
fwfn732301857,134
laxo800342893,183
nkoh288709570,133
syjj481658586,72
bvzs665384830,149
woap969798532,265
bfny030954678,90
wngw001933597,152
rjik372894762,129
ylby160157625,123
yrst080093325,97
rtuu733972645,77
kscr424686986,126
fwby193324468,118
wjbc595300167,109
bjqh963515046,107
qril670304968,75
mgbd870318407,98
zdic040789011,2
ptwr050069720,36
scsb201155963,55
gkdo278877542,123
yzeu982657292,110
rrod933772178,78
ndnr329693995,79
twdi320094542,77
mien913314737,121
tnlw417451340,186
yery465818315,178
tzra492939092,72
bafy411454593,158
fayn559990391,77
hyvm528960498,145
xglq652373517,35
azip449964991,132
bfli905808441,97
dijx239222824,162
bmwv968397951,92
nozr669774105,202
zdao834795724,88
gadu006620855,217
rvew408493880,243
mqrk261322570,158
sery128818044,75
clea768636923,172
ljpq270273618,255
twih736119498,222
cnwv923137842,142
vxjy380300028,87
ducs397950185,112
ngye937671610,184
okoj146518945,175
ihlb053890370,113
sqpo222630639,108
mxcz072009654,128
cryp935421924,103
fvhr645658593,72
trky836370431,158
cnyu894505160,18
yzmu369530007,83
rrff485114876,119
epjt871243143,168
lmzz096437145,167
mskm735286086,120
xrjl146097857,59
dojl605806455,130
psuy317268936,17
cxnl465359102,202
ovvm633494396,97
wxdn947888175,135
kccq250958228,78
ejcv009693712,76
anpt462079169,175
